Customer ID,Policy Holder Name,Gender,Age at Entry,Current Age,Occupation,Smoker Status,Medical Exam Required,Nationality,State
CUST-688132,Jayshree Dilmohamed,Female,35,45,Customs Officer,No,No,Mauritius,Quatre Bornes
CUST-458955,Eric Appasamy,Male,22,39,Carpenter,No,No,Mauritius,Plaines Wilhems
CUST-685196,Loic Beeharry,Male,40,49,Hotel Manager,No,No,Mauritius,Black River
CUST-603110,Usha Bhugon,Female,43,54,Sugarcane Worker,No,No,Mauritius,Port Louis
CUST-513697,Sarita Hurree,Female,58,69,Police Officer,No,Yes,Mauritius,Plaines Wilhems
CUST-563864,Nisha Suntoo,Female,28,48,Lawyer,No,Yes,Mauritius,Plaines Wilhems
CUST-689318,Sarita Beeharry,Female,19,41,Architect,Yes,Yes,Mauritius,Moka
CUST-354235,Seema Gokool,Female,35,36,Real Estate Agent,Yes,Yes,Mauritius,Port Louis
CUST-852204,Laurent Mootien,Male,42,57,Software Developer,Yes,Yes,Mauritius,Curepipe
CUST-784607,Yannick Nagapen,Male,47,62,Customs Officer,Yes,No,Mauritius,Grand Port
CUST-193806,Vikram Veerasamy,Male,26,46,Chef,Yes,Yes,Mauritius,Quatre Bornes
CUST-978292,Sophie Nagapen,Female,28,33,Nurse,No,No,Mauritius,Plaines Wilhems
CUST-109717,Ziad Boodhun,Male,34,43,Chef,Yes,No,Mauritius,Plaines Wilhems
CUST-617904,Yogesh Chundunsing,Male,30,34,Insurance Broker,No,No,Mauritius,Plaines Wilhems
CUST-270387,Pooja Mootien,Female,52,75,Logistics Coordinator,No,Yes,Mauritius,Port Louis
CUST-695361,Deepak Ramessur,Male,33,54,Driver,Yes,No,Mauritius,Vacoas-Phoenix
CUST-190951,Malini Bhugon,Female,48,60,Software Developer,Yes,Yes,Mauritius,Rivière du Rempart
CUST-373453,Loic Ramsamy,Male,37,49,Pharmacist,No,No,Mauritius,Quatre Bornes
CUST-857997,Farrukh Soobroy,Male,46,64,Civil Servant,No,No,Mauritius,Black River
CUST-223967,Kavita Mungur,Female,30,44,Bank Officer,Yes,No,Mauritius,Black River
CUST-223119,Farrukh Busgopaul,Male,50,70,Financial Analyst,No,Yes,Mauritius,Plaines Wilhems
CUST-260626,Ravi Teeluck,Male,28,42,Cleaner,No,No,Mauritius,Black River
CUST-663628,Vandana Peerthum,Female,35,60,Tourism Officer,Yes,Yes,Mauritius,Flacq
CUST-479358,Jayshree Luchmun,Female,26,28,Chef,Yes,Yes,Mauritius,Vacoas-Phoenix
CUST-700521,Navin Elahee,Male,33,50,Police Officer,Yes,No,Mauritius,Vacoas-Phoenix
CUST-813341,Leila Ramphul,Female,29,35,Waiter,No,Yes,Mauritius,Quatre Bornes
CUST-575458,Patrick Gounden,Male,28,32,Insurance Broker,No,No,Mauritius,Flacq
CUST-805448,Sanjeev Moothoosamy,Male,58,83,Bank Officer,Yes,No,Mauritius,Plaines Wilhems
CUST-328486,Priya Aubeeluck,Female,25,43,Engineer,Yes,No,Mauritius,Grand Port
CUST-163182,Meena Appasamy,Female,47,49,Customs Officer,Yes,No,Mauritius,Savanne
CUST-772687,Divya Veerasamy,Female,59,82,Sales Representative,No,No,Mauritius,Savanne
CUST-184148,Asha Hurree,Female,19,40,Textile Worker,Yes,No,Mauritius,Port Louis
CUST-654531,Sarita Callychurn,Female,41,45,Hotel Manager,Yes,Yes,Mauritius,Curepipe
CUST-854024,Eric Rughoonauth,Male,28,45,Marketing Officer,No,Yes,Mauritius,Plaines Wilhems
CUST-389039,Kiran Permalloo,Male,20,26,Business Owner,Yes,No,Mauritius,Moka
CUST-316092,Anita Gokool,Female,31,33,Software Developer,Yes,No,Mauritius,Flacq
CUST-876513,Vikram Gokool,Male,56,57,Security Guard,No,Yes,Mauritius,Flacq
CUST-628373,Vikram Seenarain,Male,18,27,Hotel Manager,No,No,Mauritius,Plaines Wilhems
CUST-646571,Ashish Mungur,Male,37,44,Sales Representative,No,No,Mauritius,Port Louis
CUST-283640,Vinod Aubeeluck,Male,34,54,Marketing Officer,No,Yes,Mauritius,Curepipe
CUST-434217,Asha Chundunsing,Female,52,74,Sales Representative,No,Yes,Mauritius,Plaines Wilhems
CUST-664058,Sophie Peerthum,Female,22,37,Pharmacist,Yes,No,Mauritius,Vacoas-Phoenix
CUST-160423,Shreya Moothoosamy,Female,41,58,Sales Representative,No,Yes,Mauritius,Grand Port
CUST-446305,Mohammed Dilmohamed,Male,41,61,Accountant,No,No,Mauritius,Port Louis
CUST-381502,Jean-Marie Gounden,Male,40,52,Cleaner,Yes,Yes,Mauritius,Plaines Wilhems
CUST-804066,Vinod Rughooputh,Male,57,74,Tourism Officer,No,Yes,Mauritius,Vacoas-Phoenix
CUST-116078,Deepak Seeboo,Male,49,55,Driver,Yes,No,Mauritius,Quatre Bornes
CUST-314447,Geeta Luchmun,Female,20,32,Pharmacist,No,No,Mauritius,Grand Port
CUST-476710,Sarita Naidoo,Female,33,42,Lawyer,No,No,Mauritius,Rivière du Rempart
CUST-980521,Vandana Peerthum,Female,31,41,Tourism Officer,No,No,Mauritius,Savanne
CUST-877259,Raj Torabally,Male,29,33,Teacher,No,No,Mauritius,Plaines Wilhems
CUST-341192,Laetitia Mootien,Female,33,45,Chef,Yes,No,Mauritius,Flacq
CUST-900441,Véronique Nunkoo,Female,31,46,Port Authority Officer,No,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-246757,Christine Ramdenee,Female,32,55,Textile Worker,No,Yes,Mauritius,Quatre Bornes
CUST-161585,Sarita Naidoo,Female,59,75,Nurse,Yes,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-983472,Laurent Seenarain,Male,22,42,Hotel Manager,Yes,Yes,Mauritius,Port Louis
CUST-491329,Navin Moothoosamy,Male,56,57,Contractor,No,No,Mauritius,Port Louis
CUST-531319,Yogesh Curpen,Male,33,33,Teacher,No,No,Mauritius,Port Louis
CUST-212214,Sushma Issack,Female,38,41,Real Estate Agent,Yes,Yes,Mauritius,Plaines Wilhems
CUST-954814,Pravesh Nunkoo,Male,50,61,Architect,No,Yes,Mauritius,Grand Port
CUST-692447,Stéphane Moothoosamy,Male,30,37,Hotel Manager,No,Yes,Mauritius,Moka
CUST-524965,Rajesh Mohit,Male,32,44,Farmer,No,Yes,Mauritius,Moka
CUST-624139,Yannick Mohit,Male,32,45,Plumber,Yes,Yes,Mauritius,Plaines Wilhems
CUST-384263,Reena Teeluck,Female,31,32,Engineer,No,Yes,Mauritius,Port Louis
CUST-317221,Sandrine Lutchmanen,Female,56,74,Police Officer,No,Yes,Mauritius,Plaines Wilhems
CUST-694223,Raj Gokool,Male,50,62,Textile Worker,No,No,Mauritius,Beau Bassin-Rose Hill
CUST-859340,Ravi Busgopaul,Male,23,25,Insurance Broker,No,Yes,Mauritius,Port Louis
CUST-457137,Fabrice Bissessur,Male,23,42,Contractor,No,No,Mauritius,Port Louis
CUST-614435,Imran Pillay,Male,32,39,Carpenter,No,No,Mauritius,Plaines Wilhems
CUST-498535,Vinod Mungur,Male,22,24,Contractor,No,Yes,Mauritius,Black River
CUST-261712,Dinesh Beeharry,Male,38,50,Police Officer,No,No,Mauritius,Grand Port
CUST-423241,Dinesh Ramsamy,Male,24,38,Fisherman,No,Yes,Mauritius,Port Louis
CUST-570646,Sophie Dabeesing,Female,35,52,Sugarcane Worker,No,Yes,Mauritius,Port Louis
CUST-197584,Christine Curpen,Female,18,37,Cleaner,No,No,Mauritius,Port Louis
CUST-917018,Laurent Hurree,Male,29,31,Sugarcane Worker,Yes,Yes,Mauritius,Black River
CUST-381981,Yannick Seenarain,Male,40,49,Architect,No,Yes,Mauritius,Port Louis
CUST-541557,Sushma Beeharry,Female,33,42,Customs Officer,Yes,No,Mauritius,Plaines Wilhems
CUST-755395,Loic Rughooputh,Male,59,74,Cleaner,Yes,No,Mauritius,Port Louis
CUST-514913,Samira Ramsamy,Female,52,62,Contractor,No,No,Mauritius,Savanne
CUST-723266,Sushma Naidoo,Female,30,34,Bank Officer,No,Yes,Mauritius,Rivière du Rempart
CUST-434640,Kevin Callychurn,Male,20,29,Port Authority Officer,Yes,No,Mauritius,Grand Port
CUST-219420,Stéphane Ramful,Male,51,69,Driver,Yes,Yes,Mauritius,Quatre Bornes
CUST-319832,Amina Luchmun,Female,55,69,Financial Analyst,Yes,No,Mauritius,Black River
CUST-417543,Ravi Baguant,Male,49,56,Lawyer,Yes,No,Mauritius,Beau Bassin-Rose Hill
CUST-726979,Meena Pillay,Female,24,39,Waiter,No,No,Mauritius,Flacq
CUST-951755,Lucie Busgopaul,Female,60,77,Cleaner,Yes,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-778428,Christine Ramdenee,Female,28,47,Nurse,No,No,Mauritius,Curepipe
CUST-111060,David Bundhun,Male,43,46,Lawyer,Yes,Yes,Mauritius,Savanne
CUST-909859,Radha Moothoosamy,Female,55,76,Waiter,Yes,No,Mauritius,Curepipe
CUST-409783,Roshan Bundhun,Male,27,40,Accountant,Yes,Yes,Mauritius,Grand Port
CUST-922366,Véronique Moothoosamy,Female,55,61,Real Estate Agent,No,No,Mauritius,Rivière du Rempart
CUST-830609,Leila Rughooputh,Female,29,43,Electrician,Yes,No,Mauritius,Port Louis
CUST-990429,Vishal Lutchmanen,Male,59,69,Software Developer,Yes,Yes,Mauritius,Rivière du Rempart
CUST-447067,Parveen Ramdenee,Female,28,45,Marketing Officer,No,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-771590,Sophie Issack,Female,58,79,Marketing Officer,No,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-720970,Jean-Marie Pillay,Male,20,33,Farmer,Yes,Yes,Mauritius,Plaines Wilhems
CUST-206694,Suresh Fowdar,Male,42,67,Textile Worker,Yes,No,Mauritius,Grand Port
CUST-375097,Eric Ramphul,Male,35,56,Port Authority Officer,No,No,Mauritius,Moka
CUST-464825,Vinod Ramphul,Male,33,44,Logistics Coordinator,Yes,No,Mauritius,Quatre Bornes
CUST-804758,Vinod Mohit,Male,27,31,Electrician,Yes,Yes,Mauritius,Plaines Wilhems
CUST-827120,Sophie Ramful,Female,42,46,Insurance Broker,No,No,Mauritius,Flacq
CUST-543588,Raj Hurree,Male,26,31,Port Authority Officer,Yes,Yes,Mauritius,Rivière du Rempart
CUST-429861,Ravi Issack,Male,36,50,Contractor,Yes,No,Mauritius,Quatre Bornes
CUST-304607,Usha Seenarain,Female,28,40,Sugarcane Worker,No,No,Mauritius,Black River
CUST-980690,Laurent Luchmun,Male,58,72,Port Authority Officer,Yes,Yes,Mauritius,Flacq
CUST-134283,Céline Ramessur,Female,19,27,Hotel Manager,No,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-910074,Raj Aubeeluck,Male,26,50,Port Authority Officer,Yes,Yes,Mauritius,Plaines Wilhems
CUST-668373,Yogesh Ramful,Male,27,51,Nurse,No,Yes,Mauritius,Curepipe
CUST-970392,Rekha Aubeeluck,Female,32,52,Pharmacist,No,Yes,Mauritius,Savanne
CUST-560398,Christine Mohit,Female,27,30,Pharmacist,Yes,No,Mauritius,Vacoas-Phoenix
CUST-548965,Lata Baguant,Female,34,39,Contractor,Yes,Yes,Mauritius,Vacoas-Phoenix
CUST-467856,Kavita Fowdar,Female,52,69,Architect,Yes,No,Mauritius,Curepipe
CUST-700556,Zara Ramessur,Female,42,50,Insurance Broker,Yes,Yes,Mauritius,Curepipe
CUST-390794,Laurent Gounden,Male,37,57,Retail Manager,Yes,Yes,Mauritius,Port Louis
CUST-898462,Sanjay Gokool,Male,22,43,Security Guard,No,Yes,Mauritius,Flacq
CUST-534346,Aisha Baguant,Female,41,53,HR Officer,Yes,Yes,Mauritius,Savanne
CUST-486999,Aisha Busgopaul,Female,25,39,Port Authority Officer,No,Yes,Mauritius,Vacoas-Phoenix
CUST-580718,Kevin Rughooputh,Other,47,67,Carpenter,Yes,No,Mauritius,Plaines Wilhems
CUST-618746,David Dilmohamed,Male,28,36,Electrician,No,No,Mauritius,Flacq
CUST-993829,Ravi Fowdar,Male,32,47,Plumber,Yes,Yes,Mauritius,Port Louis
CUST-230272,Amina Lutchmanen,Female,30,35,HR Officer,No,Yes,Mauritius,Curepipe
CUST-822040,David Elahee,Male,51,55,Bank Officer,Yes,No,Mauritius,Port Louis
CUST-186424,Lucie Nunkoo,Female,24,35,Factory Supervisor,Yes,No,Mauritius,Moka
CUST-787326,Céline Dabeesing,Female,36,38,Software Developer,Yes,Yes,Mauritius,Rivière du Rempart
CUST-337178,Ravi Soobroy,Male,24,40,HR Officer,Yes,Yes,Mauritius,Black River
CUST-827744,Pooja Dabeesing,Female,42,46,Customs Officer,Yes,Yes,Mauritius,Grand Port
CUST-428572,Rekha Bundhun,Female,54,65,Bank Officer,Yes,No,Mauritius,Beau Bassin-Rose Hill
CUST-810029,Ravi Naidoo,Male,32,36,Engineer,Yes,Yes,Mauritius,Savanne
CUST-884616,Isabelle Baguant,Female,34,38,Sales Representative,No,Yes,Mauritius,Port Louis
CUST-888996,Mahesh Seenarain,Male,56,59,Waiter,No,No,Mauritius,Curepipe
CUST-359822,Sandrine Seenarain,Female,35,43,Accountant,Yes,No,Mauritius,Beau Bassin-Rose Hill
CUST-416302,Pradeep Mungur,Male,34,40,Real Estate Agent,Yes,No,Mauritius,Plaines Wilhems
CUST-618927,Kavita Gokool,Female,37,49,Business Owner,Yes,No,Mauritius,Moka
CUST-112653,Suresh Chundunsing,Male,41,52,Electrician,Yes,No,Mauritius,Vacoas-Phoenix
CUST-483162,Raj Nagapen,Male,23,40,Mechanic,No,Yes,Mauritius,Port Louis
CUST-374921,Meena Ramsamy,Female,49,55,Nurse,Yes,No,Mauritius,Rivière du Rempart
CUST-535612,Navin Veerasamy,Male,32,45,Security Guard,Yes,Yes,Mauritius,Plaines Wilhems
CUST-636141,Farrukh Mohit,Male,21,27,Police Officer,No,No,Mauritius,Flacq
CUST-832614,Meena Seeboo,Female,47,60,Pharmacist,Yes,Yes,Mauritius,Port Louis
CUST-575394,Sushma Ramphul,Female,31,50,Cleaner,Yes,No,Mauritius,Moka
CUST-113280,Sophie Ramphul,Female,22,44,Retail Manager,Yes,Yes,Mauritius,Rivière du Rempart
CUST-642347,Christine Chundunsing,Female,39,64,Lawyer,Yes,No,Mauritius,Port Louis
CUST-223791,Imran Rughooputh,Male,53,77,Teacher,No,No,Mauritius,Plaines Wilhems
CUST-846925,Suresh Nunkoo,Male,53,71,Engineer,No,No,Mauritius,Rivière du Rempart
CUST-694423,Vikram Gungah,Male,58,63,Fisherman,Yes,No,Mauritius,Beau Bassin-Rose Hill
CUST-857888,Reena Rughoonauth,Female,52,55,Hotel Manager,Yes,Yes,Mauritius,Vacoas-Phoenix
CUST-148215,Priya Gokool,Female,18,33,Fisherman,No,Yes,Mauritius,Port Louis
CUST-942127,Sunita Curpen,Female,31,53,Sales Representative,Yes,No,Mauritius,Plaines Wilhems
CUST-966120,Sandrine Beeharry,Female,49,51,Chef,No,Yes,Mauritius,Rivière du Rempart
CUST-334026,Vikram Issack,Male,30,55,Real Estate Agent,Yes,No,Mauritius,Port Louis
CUST-911102,Eric Ramessur,Male,37,46,Electrician,Yes,No,Mauritius,Port Louis
CUST-691194,Jean-Marie Ramessur,Male,37,62,Bank Officer,Yes,No,Mauritius,Grand Port
CUST-913575,Usha Veerasamy,Female,30,36,Textile Worker,Yes,Yes,Mauritius,Port Louis
CUST-344315,Laurent Lutchmanen,Male,54,71,Carpenter,Yes,No,Mauritius,Port Louis
CUST-862540,Asha Aubeeluck,Female,34,43,Software Developer,Yes,Yes,Mauritius,Savanne
CUST-846221,Vikram Permalloo,Male,33,41,Accountant,Yes,Yes,Mauritius,Quatre Bornes
CUST-834891,Pravesh Nagapen,Male,60,71,Logistics Coordinator,Yes,Yes,Mauritius,Rivière du Rempart
CUST-720647,Stéphane Bissessur,Male,34,52,Doctor,No,Yes,Mauritius,Plaines Wilhems
CUST-939717,Fatima Bhugon,Female,25,37,Electrician,No,No,Mauritius,Plaines Wilhems
CUST-242723,Meena Elahee,Female,34,58,Waiter,Yes,Yes,Mauritius,Port Louis
CUST-429287,Patrick Moothoosamy,Male,49,62,Business Owner,No,Yes,Mauritius,Rivière du Rempart
CUST-993892,Eric Nunkoo,Male,46,49,Accountant,Yes,No,Mauritius,Vacoas-Phoenix
CUST-325465,Geeta Boodhun,Female,47,57,Police Officer,Yes,Yes,Mauritius,Curepipe
CUST-151328,Stéphane Seetaram,Male,42,63,Bank Officer,No,Yes,Mauritius,Port Louis
CUST-682959,Radha Pillay,Female,28,51,Sugarcane Worker,Yes,Yes,Mauritius,Rivière du Rempart
CUST-112537,Divya Ramphul,Female,52,53,Hotel Manager,Yes,Yes,Mauritius,Vacoas-Phoenix
CUST-760914,Anand Rughoonauth,Male,54,74,Accountant,No,Yes,Mauritius,Port Louis
CUST-777366,Suresh Elahee,Male,26,40,Retail Manager,Yes,No,Mauritius,Port Louis
CUST-276149,Samira Gounden,Other,24,42,Marketing Officer,No,No,Mauritius,Port Louis
CUST-471136,David Issack,Male,59,65,Mechanic,No,No,Mauritius,Savanne
CUST-743937,Ashish Boodhun,Male,52,71,Contractor,Yes,No,Mauritius,Rivière du Rempart
CUST-163941,Parveen Teeluck,Female,54,56,Architect,No,Yes,Mauritius,Savanne
CUST-761393,Jayshree Gokool,Female,53,78,Textile Worker,Yes,No,Mauritius,Beau Bassin-Rose Hill
CUST-670968,Nisha Teeluck,Other,35,60,Port Authority Officer,No,No,Mauritius,Grand Port
CUST-434367,Sophie Lutchmanen,Female,39,58,Hotel Manager,Yes,No,Mauritius,Port Louis
CUST-474795,Roshan Chundunsing,Male,35,59,Waiter,Yes,Yes,Mauritius,Port Louis
CUST-659614,Loic Beeharry,Male,20,45,Doctor,Yes,No,Mauritius,Grand Port
CUST-348041,Sophie Issack,Female,44,62,Electrician,No,Yes,Mauritius,Black River
CUST-690984,Christine Fowdar,Female,34,38,Chef,Yes,No,Mauritius,Flacq
CUST-139807,Kevin Gungah,Male,39,41,Doctor,Yes,Yes,Mauritius,Port Louis
CUST-447848,Vandana Ramsamy,Female,34,53,Driver,Yes,No,Mauritius,Black River
CUST-122977,Sanjay Gounden,Male,34,38,Waiter,Yes,Yes,Mauritius,Vacoas-Phoenix
CUST-491738,Anand Bissessur,Male,25,47,Security Guard,Yes,No,Mauritius,Plaines Wilhems
CUST-867926,Ravi Ramdenee,Male,28,41,Port Authority Officer,No,Yes,Mauritius,Black River
CUST-743520,Sanjeev Busgopaul,Male,25,50,Carpenter,Yes,Yes,Mauritius,Grand Port
CUST-286340,Ziad Seenarain,Male,26,49,Civil Servant,No,Yes,Mauritius,Plaines Wilhems
CUST-331625,Sanjay Bucktowar,Male,59,79,Chef,Yes,No,Mauritius,Port Louis
CUST-463656,Suresh Gokool,Male,24,34,Factory Supervisor,Yes,No,Mauritius,Savanne
CUST-361662,Fatima Dilmohamed,Female,28,50,Engineer,No,No,Mauritius,Beau Bassin-Rose Hill
CUST-504684,Priya Gounden,Female,37,51,Sales Representative,Yes,No,Mauritius,Rivière du Rempart
CUST-672547,Asha Suntoo,Female,38,50,Software Developer,No,Yes,Mauritius,Port Louis
CUST-409234,Meena Boodhun,Female,24,24,Electrician,No,Yes,Mauritius,Port Louis
CUST-268720,Yannick Hurree,Male,47,70,Engineer,Yes,No,Mauritius,Flacq
CUST-838726,Ajay Teeluck,Male,47,47,Marketing Officer,Yes,No,Mauritius,Port Louis
CUST-315535,Rekha Mootien,Female,27,33,Sales Representative,No,No,Mauritius,Plaines Wilhems
CUST-511987,Mahesh Gounden,Male,28,46,Sugarcane Worker,No,Yes,Mauritius,Port Louis
CUST-191884,Priya Dabeesing,Female,57,66,Cleaner,No,Yes,Mauritius,Port Louis
CUST-769191,Nicolas Ramdenee,Male,49,58,Accountant,No,Yes,Mauritius,Plaines Wilhems
CUST-612855,Radha Teeluck,Female,41,62,Lawyer,Yes,No,Mauritius,Plaines Wilhems
CUST-295646,Thierry Ramful,Male,22,36,Nurse,No,No,Mauritius,Rivière du Rempart
CUST-691655,Céline Beeharry,Female,32,33,Police Officer,Yes,Yes,Mauritius,Moka
CUST-893202,Sarita Nagapen,Female,36,54,Hotel Manager,Yes,No,Mauritius,Vacoas-Phoenix
CUST-820442,Isabelle Appasamy,Other,25,40,Chef,Yes,No,Mauritius,Plaines Wilhems
CUST-136415,Stéphane Luchmun,Male,33,49,Chef,Yes,Yes,Mauritius,Quatre Bornes
CUST-275284,Leila Issack,Female,37,43,Driver,Yes,Yes,Mauritius,Savanne
CUST-962520,Sushma Elahee,Female,29,49,Police Officer,No,No,Mauritius,Quatre Bornes
CUST-506951,Meena Mohit,Female,46,63,Security Guard,No,No,Mauritius,Rivière du Rempart
CUST-753323,Priya Busgopaul,Female,50,68,Real Estate Agent,No,Yes,Mauritius,Savanne
CUST-716493,Shreya Fowdar,Female,29,47,Software Developer,Yes,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-530849,Yogesh Suntoo,Male,50,58,Farmer,No,No,Mauritius,Port Louis
CUST-250840,Aisha Callychurn,Female,23,42,Cleaner,No,Yes,Mauritius,Grand Port
CUST-349119,Véronique Busgopaul,Female,50,51,Customs Officer,No,No,Mauritius,Port Louis
CUST-393964,Samira Seeboo,Female,24,39,Software Developer,Yes,Yes,Mauritius,Plaines Wilhems
CUST-965938,Patrick Veerasamy,Male,22,32,Architect,No,Yes,Mauritius,Plaines Wilhems
CUST-876936,Nicolas Nagapen,Male,39,54,Real Estate Agent,No,Yes,Mauritius,Rivière du Rempart
CUST-426236,Marie Bissessur,Female,33,55,Insurance Broker,No,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-130354,Jayshree Fowdar,Female,55,60,Driver,Yes,Yes,Mauritius,Plaines Wilhems
CUST-477880,Eric Gounden,Male,30,52,Driver,No,No,Mauritius,Vacoas-Phoenix
CUST-766275,Malini Callychurn,Female,28,31,Teacher,Yes,No,Mauritius,Rivière du Rempart
CUST-597635,Patrick Issack,Male,34,52,Sugarcane Worker,No,No,Mauritius,Port Louis
CUST-971230,Mohammed Aubeeluck,Male,33,55,Accountant,No,Yes,Mauritius,Grand Port
CUST-917711,Yannick Fowdar,Male,30,36,Hotel Manager,Yes,Yes,Mauritius,Plaines Wilhems
CUST-121026,Laurent Seetaram,Male,41,65,Civil Servant,No,Yes,Mauritius,Moka
CUST-334639,Geeta Ramsamy,Female,45,53,Cleaner,No,No,Mauritius,Savanne
CUST-581294,Thierry Suntoo,Male,51,59,Tourism Officer,No,No,Mauritius,Black River
CUST-712879,Lata Callychurn,Female,59,62,Civil Servant,No,No,Mauritius,Plaines Wilhems
CUST-166938,Nicolas Teeluck,Other,28,38,Architect,No,No,Mauritius,Plaines Wilhems
CUST-257212,Samira Elahee,Female,42,58,Pharmacist,Yes,No,Mauritius,Moka
CUST-126691,Divya Rughooputh,Female,31,51,Port Authority Officer,No,No,Mauritius,Quatre Bornes
CUST-872519,Stéphane Hurree,Male,40,41,Waiter,Yes,No,Mauritius,Beau Bassin-Rose Hill
CUST-660605,Céline Rughoonauth,Female,33,53,Customs Officer,No,No,Mauritius,Vacoas-Phoenix
CUST-408054,Parveen Issack,Female,60,63,Customs Officer,Yes,No,Mauritius,Beau Bassin-Rose Hill
CUST-291961,Sanjeev Peerthum,Male,43,64,Plumber,Yes,Yes,Mauritius,Grand Port
CUST-926372,Samira Nagapen,Female,57,67,Fisherman,No,No,Mauritius,Rivière du Rempart
CUST-156284,Pooja Teeluck,Female,50,70,Waiter,Yes,No,Mauritius,Vacoas-Phoenix
CUST-813763,Malini Ramphul,Female,54,66,Real Estate Agent,No,No,Mauritius,Port Louis
CUST-310026,Shreya Seenarain,Female,49,59,Sales Representative,No,Yes,Mauritius,Plaines Wilhems
CUST-184736,Sophie Veerasamy,Female,33,48,Plumber,Yes,No,Mauritius,Moka
CUST-386814,Avinash Pillay,Male,28,34,Factory Supervisor,Yes,No,Mauritius,Beau Bassin-Rose Hill
CUST-744328,Nisha Seenarain,Female,31,44,Marketing Officer,No,No,Mauritius,Curepipe
CUST-139557,Asha Ramsamy,Female,19,36,Driver,No,Yes,Mauritius,Quatre Bornes
CUST-118786,Pravesh Elahee,Male,35,56,Civil Servant,Yes,Yes,Mauritius,Black River
CUST-235193,Kiran Seeboo,Male,34,37,Farmer,No,Yes,Mauritius,Port Louis
CUST-404955,Rajesh Seeboo,Male,35,49,Real Estate Agent,No,No,Mauritius,Vacoas-Phoenix
CUST-613989,Divya Mootien,Female,59,70,Driver,Yes,No,Mauritius,Port Louis
CUST-237579,Patrick Rughooputh,Other,55,61,Teacher,Yes,Yes,Mauritius,Grand Port
CUST-771425,Rajesh Hurree,Male,25,33,Textile Worker,Yes,Yes,Mauritius,Moka
CUST-823255,Anita Gounden,Female,31,34,Sales Representative,No,No,Mauritius,Port Louis
CUST-835962,Mohammed Teeluck,Male,32,36,Tourism Officer,Yes,No,Mauritius,Savanne
CUST-645583,Rekha Mungur,Female,30,38,Contractor,Yes,No,Mauritius,Vacoas-Phoenix
CUST-853681,Rekha Seetaram,Female,48,67,Business Owner,No,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-738584,Usha Elahee,Female,35,41,Lawyer,Yes,No,Mauritius,Black River
CUST-141319,Ziad Ramdenee,Male,36,53,Port Authority Officer,Yes,No,Mauritius,Grand Port
CUST-804258,Avinash Ramsamy,Male,51,53,Business Owner,No,Yes,Mauritius,Quatre Bornes
CUST-858711,Navin Bissessur,Male,48,71,Software Developer,No,Yes,Mauritius,Rivière du Rempart
CUST-586830,Ziad Nunkoo,Male,24,25,Software Developer,Yes,Yes,Mauritius,Vacoas-Phoenix
CUST-427897,Lucie Rughoonauth,Female,42,55,Business Owner,Yes,Yes,Mauritius,Port Louis
CUST-778636,Divya Mungur,Female,32,37,Plumber,No,No,Mauritius,Quatre Bornes
CUST-197466,Yogesh Rughooputh,Other,29,40,Plumber,Yes,Yes,Mauritius,Savanne
CUST-976303,Zara Beeharry,Other,20,32,Customs Officer,No,Yes,Mauritius,Port Louis
CUST-208751,Kavita Ramdenee,Female,34,47,Waiter,No,No,Mauritius,Plaines Wilhems
CUST-476018,Asha Veerasamy,Female,30,49,Teacher,Yes,No,Mauritius,Quatre Bornes
CUST-562094,Pooja Nagapen,Female,28,29,Engineer,No,No,Mauritius,Port Louis
CUST-879746,Jayshree Veerasamy,Female,41,59,Chef,Yes,No,Mauritius,Rivière du Rempart
CUST-553873,Ajay Bundhun,Male,46,67,Pharmacist,No,No,Mauritius,Moka
CUST-979789,Thierry Permalloo,Male,27,44,Contractor,Yes,Yes,Mauritius,Moka
CUST-990079,Yannick Seetaram,Male,20,35,Port Authority Officer,Yes,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-446968,Sandrine Gokool,Female,51,59,Doctor,Yes,No,Mauritius,Savanne
CUST-581395,Nathalie Mohit,Female,18,32,Chef,No,Yes,Mauritius,Vacoas-Phoenix
CUST-224473,Patrick Bhugon,Male,56,71,Teacher,Yes,No,Mauritius,Savanne
CUST-100177,Parveen Curpen,Female,38,40,Cleaner,No,Yes,Mauritius,Moka
